ticker_id,ticker,ticker-full,short-name,sector_id,sector,industry_id,industry
729,CENT,CENT US Equity,CENTRAL GARDEN,3,Consumer Staples,36,Household Products
730,CENTA,CENTA US Equity,CENTRAL GARDEN-A,3,Consumer Staples,36,Household Products
731,CHD,CHD US Equity,CHURCH & DWIGHT,3,Consumer Staples,36,Household Products
732,CL,CL US Equity,COLGATE-PALMOLIV,3,Consumer Staples,36,Household Products
733,CLX,CLX US Equity,CLOROX CO,3,Consumer Staples,36,Household Products
734,ENR,ENR US Equity,ENERGIZER HOLDIN,3,Consumer Staples,36,Household Products
735,KMB,KMB US Equity,KIMBERLY-CLARK,3,Consumer Staples,36,Household Products
736,ODC,ODC US Equity,OIL DRI CORP,3,Consumer Staples,36,Household Products
737,PG,PG US Equity,PROCTER & GAMBLE,3,Consumer Staples,36,Household Products
738,REYN,REYN US Equity,REYNOLDS CONSUME,3,Consumer Staples,36,Household Products
739,SPB,SPB US Equity,SPECTRUM BRANDS,3,Consumer Staples,36,Household Products
740,WDFC,WDFC US Equity,WD-40 CO,3,Consumer Staples,36,Household Products
741,AXIL,AXIL US Equity,AXIL BRANDS INC,3,Consumer Staples,52,Personal Care Products
742,BRBR,BRBR US Equity,BELLRING BRANDS,3,Consumer Staples,52,Personal Care Products
743,COTY,COTY US Equity,COTY INC-CL A,3,Consumer Staples,52,Personal Care Products
744,EL,EL US Equity,ESTEE LAUDER,3,Consumer Staples,52,Personal Care Products
745,ELAB,ELAB US Equity,PMGC HOLDINGS IN,3,Consumer Staples,52,Personal Care Products
746,ELF,ELF US Equity,ELF BEAUTY INC,3,Consumer Staples,52,Personal Care Products
747,EPC,EPC US Equity,EDGEWELL PERSONA,3,Consumer Staples,52,Personal Care Products
748,FTLF,FTLF US Equity,FITLIFE BRANDS I,3,Consumer Staples,52,Personal Care Products
749,HLF,HLF US Equity,HERBALIFE LTD,3,Consumer Staples,52,Personal Care Products
750,HNST,HNST US Equity,HONEST CO INC/TH,3,Consumer Staples,52,Personal Care Products
751,IPAR,IPAR US Equity,INTERPARFUMS INC,3,Consumer Staples,52,Personal Care Products
752,KVUE,KVUE US Equity,KENVUE INC,3,Consumer Staples,52,Personal Care Products
753,LFVN,LFVN US Equity,LIFEVANTAGE CORP,3,Consumer Staples,52,Personal Care Products
754,MED,MED US Equity,MEDIFAST INC,3,Consumer Staples,52,Personal Care Products
755,MTEX,MTEX US Equity,MANNATECH INC,3,Consumer Staples,52,Personal Care Products
756,NAII,NAII US Equity,NATURAL ALT INTL,3,Consumer Staples,52,Personal Care Products
757,NATR,NATR US Equity,NATURE'S SUNSHNE,3,Consumer Staples,52,Personal Care Products
758,NUS,NUS US Equity,NU SKIN ENTERP-A,3,Consumer Staples,52,Personal Care Products
